date,margin_balance,margin_buy
2024-01-02 00:00:00,7774666323.0,339347535.0
2024-01-03 00:00:00,7770994778.0,127837871.0
2024-01-04 00:00:00,7783202892.0,129761653.0
2024-01-05 00:00:00,7706503513.0,132558836.0
2024-01-08 00:00:00,7678348400.0,121287493.0
2024-01-09 00:00:00,7626870114.0,135521506.0
2024-01-10 00:00:00,7647698280.0,129781995.0
2024-01-11 00:00:00,7560971482.0,191730067.0
2024-01-12 00:00:00,7564262928.0,130318824.0
2024-01-15 00:00:00,7658332033.0,205246438.0
2024-01-16 00:00:00,7625966047.0,102073479.0
2024-01-17 00:00:00,7659362192.0,210822167.0
2024-01-18 00:00:00,7627921741.0,106035276.0
2024-01-19 00:00:00,7635163222.0,99221179.0
2024-01-22 00:00:00,7536821049.0,112082489.0
2024-01-23 00:00:00,7490226687.0,95974617.0
2024-01-24 00:00:00,7461367422.0,134584409.0
2024-01-25 00:00:00,7480776810.0,200004214.0
2024-01-26 00:00:00,7519858516.0,172112334.0
2024-01-29 00:00:00,7521691667.0,251447279.0
2024-01-30 00:00:00,7339236859.0,213206300.0
2024-01-31 00:00:00,7303198915.0,147216062.0
2024-02-01 00:00:00,7211690177.0,124761020.0
2024-02-02 00:00:00,6960769928.0,193788212.0
2024-02-05 00:00:00,6852077153.0,159453085.0
2024-02-06 00:00:00,6830168871.0,179911529.0
2024-02-07 00:00:00,6803264401.0,193025250.0
2024-02-08 00:00:00,6721149166.0,127192521.0
2024-02-19 00:00:00,6650558044.0,93952284.0
2024-02-20 00:00:00,6706934240.0,164688038.0
2024-02-21 00:00:00,6683052363.0,192542045.0
2024-02-22 00:00:00,6628094626.0,91702016.0
2024-02-23 00:00:00,6664831647.0,144666400.0
2024-02-26 00:00:00,6662609235.0,231687444.0
2024-02-27 00:00:00,6607298464.0,331892419.0
2024-02-28 00:00:00,6743284110.0,389100106.0
2024-02-29 00:00:00,6760733926.0,204031294.0
2024-03-01 00:00:00,6720084665.0,243425361.0
2024-03-04 00:00:00,6702206074.0,167847272.0
2024-03-05 00:00:00,6666677275.0,172404478.0
2024-03-06 00:00:00,6648439880.0,195981611.0
2024-03-07 00:00:00,6658444952.0,155094985.0
2024-03-08 00:00:00,6664764122.0,101882823.0
2024-03-11 00:00:00,6680129277.0,436653877.0
2024-03-12 00:00:00,6810208266.0,511655344.0
2024-03-13 00:00:00,6730227593.0,287307735.0
2024-03-14 00:00:00,6751983072.0,515461578.0
2024-03-15 00:00:00,6777023034.0,270974478.0
2024-03-18 00:00:00,6723136575.0,382832369.0
2024-03-19 00:00:00,6720162811.0,253149253.0
2024-03-20 00:00:00,6701744755.0,192469785.0
2024-03-21 00:00:00,6729140494.0,244874728.0
2024-03-22 00:00:00,6702018823.0,214611757.0
2024-03-25 00:00:00,6651743842.0,134894596.0
2024-03-26 00:00:00,6659053522.0,218314040.0
2024-03-27 00:00:00,6722831073.0,395979484.0
2024-03-28 00:00:00,6824057056.0,321992926.0
2024-03-29 00:00:00,6926324773.0,294971567.0
2024-04-01 00:00:00,6861036172.0,167473099.0
2024-04-02 00:00:00,6843742700.0,170762951.0
2024-04-03 00:00:00,6836573378.0,123488598.0
2024-04-08 00:00:00,6830374394.0,164457800.0
2024-04-09 00:00:00,6833016702.0,128097413.0
2024-04-10 00:00:00,6753263852.0,120134233.0
2024-04-11 00:00:00,6728722153.0,143992594.0
2024-04-12 00:00:00,6694417237.0,195757557.0
2024-04-15 00:00:00,6689511612.0,204266009.0
2024-04-16 00:00:00,6659097751.0,132730678.0
2024-04-17 00:00:00,6681073658.0,161567648.0
2024-04-18 00:00:00,6643955181.0,255593641.0
2024-04-19 00:00:00,6638529142.0,214998250.0
2024-04-22 00:00:00,6618967823.0,114179545.0
2024-04-23 00:00:00,6656943411.0,157359662.0
2024-04-24 00:00:00,6658404701.0,149490335.0
2024-04-25 00:00:00,6625675721.0,97567267.0
2024-04-26 00:00:00,6502652211.0,279146021.0
2024-04-29 00:00:00,6590241409.0,546098674.0
2024-04-30 00:00:00,6707352251.0,330488624.0
2024-05-06 00:00:00,6617362535.0,340262508.0
2024-05-07 00:00:00,6493325993.0,225057101.0
2024-05-08 00:00:00,6491727247.0,235451410.0
2024-05-09 00:00:00,6486621834.0,227094945.0
2024-05-10 00:00:00,6489164048.0,170322232.0
2024-05-13 00:00:00,6403747511.0,144124548.0
2024-05-14 00:00:00,6399159539.0,126223717.0
2024-05-15 00:00:00,6506643285.0,268391113.0
2024-05-16 00:00:00,6558982314.0,209015215.0
2024-05-17 00:00:00,6572022527.0,148406271.0
2024-05-20 00:00:00,6555758441.0,139191950.0
2024-05-21 00:00:00,6672631228.0,245195685.0
2024-05-22 00:00:00,6856283813.0,317628113.0
2024-05-23 00:00:00,6859666108.0,102237320.0
2024-05-24 00:00:00,6950590592.0,249228823.0
2024-05-27 00:00:00,6993888303.0,135228267.0
2024-05-28 00:00:00,7051063346.0,136151048.0
2024-05-29 00:00:00,7144648086.0,674210715.0
2024-05-30 00:00:00,7104196071.0,560418118.0
2024-05-31 00:00:00,7135175051.0,521812453.0
2024-06-03 00:00:00,7205331988.0,800261334.0
2024-06-04 00:00:00,7002747015.0,233231651.0
2024-06-05 00:00:00,7089921498.0,564231521.0
2024-06-06 00:00:00,6974995951.0,360399894.0
2024-06-07 00:00:00,6882123503.0,364904404.0
2024-06-11 00:00:00,7045643175.0,546302716.0
2024-06-12 00:00:00,7143879206.0,417436496.0
2024-06-13 00:00:00,7347998393.0,1004088537.0
2024-06-14 00:00:00,7273166763.0,458142494.0
2024-06-17 00:00:00,7222693240.0,522807720.0
2024-06-18 00:00:00,7338015982.0,482161770.0
2024-06-19 00:00:00,7485753209.0,492817579.0
2024-06-20 00:00:00,7376596069.0,280642347.0
2024-06-21 00:00:00,7224661693.0,341638012.0
2024-06-24 00:00:00,7243037260.0,291382088.0
2024-06-25 00:00:00,7352940716.0,584710295.0
2024-06-26 00:00:00,7371295397.0,375587743.0
2024-06-27 00:00:00,7300375225.0,241922930.0
2024-06-28 00:00:00,7208642906.0,278282308.0
2024-07-01 00:00:00,7316038745.0,530991932.0
2024-07-02 00:00:00,7194598421.0,297438941.0
2024-07-03 00:00:00,7191313491.0,249210218.0
2024-07-04 00:00:00,7109794753.0,279724080.0
2024-07-05 00:00:00,7063428538.0,262629737.0
2024-07-08 00:00:00,7050898296.0,227195604.0
2024-07-09 00:00:00,7041031210.0,265407436.0
2024-07-10 00:00:00,7106797506.0,353694650.0
2024-07-11 00:00:00,7113541753.0,350586970.0
2024-07-12 00:00:00,7007797818.0,437706572.0
2024-07-15 00:00:00,7118142918.0,358510303.0
2024-07-16 00:00:00,7109492987.0,314525374.0
2024-07-17 00:00:00,7089812238.0,253522366.0
2024-07-18 00:00:00,7060167042.0,270548653.0
2024-07-19 00:00:00,6971317696.0,307854041.0
2024-07-22 00:00:00,6971094061.0,332222990.0
2024-07-23 00:00:00,7037052066.0,422114386.0
2024-07-24 00:00:00,7021088110.0,252861898.0
2024-07-25 00:00:00,7166971680.0,365992422.0
2024-07-26 00:00:00,7171498656.0,377592631.0
2024-07-29 00:00:00,7055190503.0,198916331.0
2024-07-30 00:00:00,7139893550.0,352910386.0
2024-07-31 00:00:00,7144899653.0,221170453.0
2024-08-01 00:00:00,7330631790.0,368902146.0
2024-08-02 00:00:00,7209732317.0,383486568.0
2024-08-05 00:00:00,7101405961.0,154149722.0
2024-08-06 00:00:00,7040022988.0,271822487.0
2024-08-07 00:00:00,7117929713.0,183278065.0
2024-08-08 00:00:00,7219908212.0,238862687.0
2024-08-09 00:00:00,7207999951.0,288625962.0
2024-08-12 00:00:00,7217717310.0,127958007.0
2024-08-13 00:00:00,7207361305.0,111323618.0
2024-08-14 00:00:00,7183317640.0,75215464.0
2024-08-15 00:00:00,7150841376.0,118287978.0
2024-08-16 00:00:00,7198658441.0,331889447.0
2024-08-19 00:00:00,7199491323.0,133673198.0
2024-08-20 00:00:00,7216318316.0,122708296.0
2024-08-21 00:00:00,7108867561.0,160764674.0
2024-08-22 00:00:00,7114870519.0,270888458.0
2024-08-23 00:00:00,7079898268.0,89343325.0
2024-08-26 00:00:00,7104674511.0,160149238.0
2024-08-27 00:00:00,7123947679.0,116983446.0
2024-08-28 00:00:00,7151171939.0,205701707.0
2024-08-29 00:00:00,7197272891.0,177963063.0
2024-08-30 00:00:00,7098493165.0,305244562.0
2024-09-02 00:00:00,7108610401.0,257426009.0
2024-09-03 00:00:00,7022410613.0,114808092.0
2024-09-04 00:00:00,7029648478.0,178009167.0
2024-09-05 00:00:00,7077304995.0,256371458.0
2024-09-06 00:00:00,7111337347.0,285809322.0
2024-09-09 00:00:00,7123690171.0,142439615.0
2024-09-10 00:00:00,7163012171.0,150309078.0
2024-09-11 00:00:00,7102596766.0,297485736.0
2024-09-12 00:00:00,7002712653.0,139973591.0
2024-09-13 00:00:00,6926951056.0,125179237.0
2024-09-18 00:00:00,6840835564.0,169058669.0
2024-09-19 00:00:00,6943962773.0,250295842.0
2024-09-20 00:00:00,6972113114.0,250699416.0
2024-09-23 00:00:00,6988868685.0,219490212.0
2024-09-24 00:00:00,7033532865.0,346242592.0
2024-09-25 00:00:00,6893924524.0,448364540.0
2024-09-26 00:00:00,6938330863.0,409103140.0
2024-09-27 00:00:00,6996275125.0,849394860.0
2024-09-30 00:00:00,7195833249.0,1270019107.0
2024-10-08 00:00:00,7784808064.0,1947749882.0
2024-10-09 00:00:00,7933764346.0,1267247276.0
2024-10-10 00:00:00,7812935342.0,635895478.0
2024-10-11 00:00:00,7870858009.0,731798061.0
2024-10-14 00:00:00,7787824841.0,347986896.0
2024-10-15 00:00:00,7679187944.0,329889401.0
2024-10-16 00:00:00,7751564302.0,425408380.0
2024-10-17 00:00:00,7767053169.0,270661609.0
2024-10-18 00:00:00,7886151592.0,604437270.0
2024-10-21 00:00:00,7734377635.0,292384071.0
2024-10-22 00:00:00,7807178182.0,312072124.0
2024-10-23 00:00:00,7741639943.0,323199991.0
2024-10-24 00:00:00,7751031441.0,252261695.0
2024-10-25 00:00:00,7837218562.0,479068577.0
2024-10-28 00:00:00,7921865281.0,338936580.0
2024-10-29 00:00:00,7914370076.0,384651285.0
2024-10-30 00:00:00,7909606739.0,480013683.0
2024-10-31 00:00:00,8126410739.0,718887235.0
2024-11-01 00:00:00,8137023986.0,302315369.0
2024-11-04 00:00:00,8368285425.0,806212282.0
2024-11-05 00:00:00,8445932869.0,575819651.0
2024-11-06 00:00:00,8574138394.0,642896377.0
2024-11-07 00:00:00,8647419585.0,416472275.0
2024-11-08 00:00:00,8774312066.0,582262121.0
2024-11-11 00:00:00,8849800758.0,546296567.0
2024-11-12 00:00:00,8882255568.0,763645948.0
2024-11-13 00:00:00,8945782432.0,451396120.0
2024-11-14 00:00:00,8912715755.0,285254845.0
2024-11-15 00:00:00,8986105449.0,402010475.0
2024-11-18 00:00:00,8941812956.0,281488092.0
2024-11-19 00:00:00,8916556022.0,271389973.0
2024-11-20 00:00:00,8917302005.0,285480785.0
2024-11-21 00:00:00,8946456771.0,241866509.0
2024-11-22 00:00:00,8905218818.0,392829670.0
2024-11-25 00:00:00,8890812993.0,399948294.0
2024-11-26 00:00:00,8855322205.0,162724979.0
2024-11-27 00:00:00,8845910444.0,281204942.0
2024-11-28 00:00:00,8961243523.0,512662353.0
2024-11-29 00:00:00,8922235695.0,297924044.0
2024-12-02 00:00:00,8942171819.0,373515620.0
2024-12-03 00:00:00,8907731782.0,202548889.0
2024-12-04 00:00:00,8911147213.0,176815465.0
2024-12-05 00:00:00,8843582828.0,198434726.0
2024-12-06 00:00:00,8946669361.0,406941311.0
2024-12-09 00:00:00,8921149612.0,184268084.0
2024-12-10 00:00:00,8989113296.0,457708024.0
2024-12-11 00:00:00,8987483784.0,183054795.0
2024-12-12 00:00:00,9035263506.0,257439996.0
2024-12-13 00:00:00,9024974912.0,222083831.0
2024-12-16 00:00:00,8981242948.0,135297506.0
2024-12-17 00:00:00,8911293527.0,364034438.0
2024-12-18 00:00:00,8862019071.0,189341344.0
2024-12-19 00:00:00,8817346632.0,159061818.0
2024-12-20 00:00:00,8918607978.0,303249870.0
2024-12-23 00:00:00,8877581066.0,187805614.0
2024-12-24 00:00:00,8733761363.0,260485515.0
2024-12-25 00:00:00,8695940256.0,244258766.0
2024-12-26 00:00:00,8671909828.0,188430979.0
2024-12-27 00:00:00,8578692291.0,214645822.0
2024-12-30 00:00:00,8645396831.0,250446561.0
2024-12-31 00:00:00,8661581471.0,190145963.0
2025-01-02 00:00:00,8797252021.0,384696058.0
2025-01-03 00:00:00,8741839263.0,211804463.0
2025-01-06 00:00:00,8703252487.0,168709495.0
2025-01-07 00:00:00,8666108849.0,188630785.0
2025-01-08 00:00:00,8702472728.0,260011043.0
2025-01-09 00:00:00,8677980989.0,147521351.0
2025-01-10 00:00:00,8673763093.0,150130626.0
2025-01-13 00:00:00,8666184059.0,112022787.0
2025-01-14 00:00:00,8542115406.0,167783809.0
