date,margin_balance,margin_buy
2024-01-02 00:00:00,9089778995.0,336492328.0
2024-01-03 00:00:00,9000115057.0,167307856.0
2024-01-04 00:00:00,9130611005.0,340718974.0
2024-01-05 00:00:00,9082922738.0,198996781.0
2024-01-08 00:00:00,9082060723.0,179916945.0
2024-01-09 00:00:00,9115247323.0,278192503.0
2024-01-10 00:00:00,9186557194.0,326839921.0
2024-01-11 00:00:00,9081217991.0,385687029.0
2024-01-12 00:00:00,8963891949.0,200744926.0
2024-01-15 00:00:00,8950492050.0,185616147.0
2024-01-16 00:00:00,8798782952.0,189665643.0
2024-01-17 00:00:00,8771543649.0,209840621.0
2024-01-18 00:00:00,8829183240.0,308420914.0
2024-01-19 00:00:00,8752589888.0,236085951.0
2024-01-22 00:00:00,8749909222.0,482290275.0
2024-01-23 00:00:00,8687419869.0,398977782.0
2024-01-24 00:00:00,8672417019.0,258157862.0
2024-01-25 00:00:00,8726976360.0,358408131.0
2024-01-26 00:00:00,8820845849.0,381825470.0
2024-01-29 00:00:00,8817196497.0,222842028.0
2024-01-30 00:00:00,8774182604.0,320533518.0
2024-01-31 00:00:00,8394138307.0,334497773.0
2024-02-01 00:00:00,8423681433.0,252730680.0
2024-02-02 00:00:00,8372821339.0,240103468.0
2024-02-05 00:00:00,8114654028.0,268123898.0
2024-02-06 00:00:00,7935876632.0,255032316.0
2024-02-07 00:00:00,7939349672.0,329571805.0
2024-02-08 00:00:00,7900667137.0,326608624.0
2024-02-19 00:00:00,7841787989.0,324902670.0
2024-02-20 00:00:00,7903182460.0,274513354.0
2024-02-21 00:00:00,7889149370.0,380841476.0
2024-02-22 00:00:00,7925343607.0,290041524.0
2024-02-23 00:00:00,8060873062.0,385654366.0
2024-02-26 00:00:00,8517040980.0,772764461.0
2024-02-27 00:00:00,8604182489.0,539056139.0
2024-02-28 00:00:00,8312224315.0,485515310.0
2024-02-29 00:00:00,8371762987.0,678169557.0
2024-03-01 00:00:00,8106060380.0,375770283.0
2024-03-04 00:00:00,8126377195.0,379476751.0
2024-03-05 00:00:00,8062970718.0,351175631.0
2024-03-06 00:00:00,8006445484.0,265675500.0
2024-03-07 00:00:00,8019218800.0,282542246.0
2024-03-08 00:00:00,8137399588.0,312995132.0
2024-03-11 00:00:00,8018434923.0,1009113989.0
2024-03-12 00:00:00,8024327162.0,839567755.0
2024-03-13 00:00:00,7816365691.0,385457297.0
2024-03-14 00:00:00,7815775611.0,426308030.0
2024-03-15 00:00:00,7881014981.0,566224540.0
2024-03-18 00:00:00,7993548179.0,877559815.0
2024-03-19 00:00:00,7898367844.0,340420436.0
2024-03-20 00:00:00,7851233773.0,444353514.0
2024-03-21 00:00:00,7698255573.0,175650213.0
2024-03-22 00:00:00,7702661681.0,227969640.0
2024-03-25 00:00:00,7672705490.0,205602227.0
2024-03-26 00:00:00,7812218998.0,542320803.0
2024-03-27 00:00:00,7807677375.0,247079560.0
2024-03-28 00:00:00,7718776164.0,202769054.0
2024-03-29 00:00:00,7623907053.0,257787188.0
2024-04-01 00:00:00,7749472984.0,788688863.0
2024-04-02 00:00:00,7659584031.0,348197593.0
2024-04-03 00:00:00,7652826546.0,330902618.0
2024-04-08 00:00:00,7661961839.0,284545279.0
2024-04-09 00:00:00,7720754316.0,265686607.0
2024-04-10 00:00:00,7618619025.0,179739799.0
2024-04-11 00:00:00,7604176785.0,260669548.0
2024-04-12 00:00:00,7542265276.0,198002853.0
2024-04-15 00:00:00,7480605158.0,390238153.0
2024-04-16 00:00:00,7223182061.0,248746604.0
2024-04-17 00:00:00,7324121195.0,361536636.0
2024-04-18 00:00:00,7261737390.0,253477276.0
2024-04-19 00:00:00,7320999360.0,269475110.0
2024-04-22 00:00:00,7251788321.0,187484327.0
2024-04-23 00:00:00,7175384273.0,93018568.0
2024-04-24 00:00:00,7199860933.0,197685298.0
2024-04-25 00:00:00,7143667084.0,176247923.0
2024-04-26 00:00:00,7063263893.0,251538245.0
2024-04-29 00:00:00,7245350168.0,646781612.0
2024-04-30 00:00:00,7128475818.0,205751467.0
2024-05-06 00:00:00,7162060357.0,325996097.0
2024-05-07 00:00:00,7182840011.0,206009649.0
2024-05-08 00:00:00,7234310683.0,196823496.0
2024-05-09 00:00:00,7131575574.0,265892615.0
2024-05-10 00:00:00,7324604488.0,376635950.0
2024-05-13 00:00:00,7383657630.0,309295826.0
2024-05-14 00:00:00,7403750395.0,145535295.0
2024-05-15 00:00:00,7728014134.0,491011190.0
2024-05-16 00:00:00,7940826451.0,388988008.0
2024-05-17 00:00:00,8138037201.0,485007413.0
2024-05-20 00:00:00,8516842690.0,594703984.0
2024-05-21 00:00:00,8507419431.0,148127969.0
2024-05-22 00:00:00,8483192097.0,279071743.0
2024-05-23 00:00:00,8378010251.0,147822301.0
2024-05-24 00:00:00,8338061374.0,183879570.0
2024-05-27 00:00:00,8309495965.0,143172865.0
2024-05-28 00:00:00,8338598031.0,140306813.0
2024-05-29 00:00:00,8413500689.0,278707363.0
2024-05-30 00:00:00,8378651348.0,160775180.0
2024-05-31 00:00:00,8280849344.0,132070065.0
2024-06-03 00:00:00,8443687836.0,424141059.0
2024-06-04 00:00:00,8502209450.0,378785949.0
2024-06-05 00:00:00,8455339748.0,168219503.0
2024-06-06 00:00:00,8449331995.0,200468068.0
2024-06-07 00:00:00,8492727991.0,696160462.0
2024-06-11 00:00:00,8626360520.0,470676799.0
2024-06-12 00:00:00,8709039805.0,345647616.0
2024-06-13 00:00:00,8741964736.0,452710683.0
2024-06-14 00:00:00,8586545117.0,404257686.0
2024-06-17 00:00:00,8601677323.0,394774920.0
2024-06-18 00:00:00,8872857049.0,505622417.0
2024-06-19 00:00:00,8512476892.0,129170246.0
2024-06-20 00:00:00,8556843836.0,337602798.0
2024-06-21 00:00:00,8475259863.0,192289190.0
2024-06-24 00:00:00,8459936179.0,245850860.0
2024-06-25 00:00:00,8433737198.0,128925167.0
2024-06-26 00:00:00,8453840714.0,148305316.0
2024-06-27 00:00:00,8357529685.0,75577892.0
2024-06-28 00:00:00,8399666595.0,259869349.0
2024-07-01 00:00:00,8406204280.0,376448622.0
2024-07-02 00:00:00,8333930595.0,116325964.0
2024-07-03 00:00:00,8216061544.0,168417729.0
2024-07-04 00:00:00,8172724759.0,124437633.0
2024-07-05 00:00:00,8131551444.0,111935923.0
2024-07-08 00:00:00,8107522926.0,82434254.0
2024-07-09 00:00:00,8226153933.0,308035734.0
2024-07-10 00:00:00,8284195773.0,235632262.0
2024-07-11 00:00:00,8234694903.0,206182720.0
2024-07-12 00:00:00,8183298965.0,206650262.0
2024-07-15 00:00:00,8125710435.0,133122635.0
2024-07-16 00:00:00,8299697742.0,316150874.0
2024-07-17 00:00:00,8301829919.0,265435503.0
2024-07-18 00:00:00,8183618012.0,310081671.0
2024-07-19 00:00:00,8143224678.0,191752757.0
2024-07-22 00:00:00,8121474190.0,169848163.0
2024-07-23 00:00:00,8200529336.0,216269244.0
2024-07-24 00:00:00,8209884569.0,159721730.0
2024-07-25 00:00:00,8245822343.0,275876840.0
2024-07-26 00:00:00,8373696557.0,338146632.0
2024-07-29 00:00:00,8346751344.0,293831374.0
2024-07-30 00:00:00,8274570580.0,96412126.0
2024-07-31 00:00:00,8211732234.0,231060810.0
2024-08-01 00:00:00,8048438784.0,283698523.0
2024-08-02 00:00:00,8033131586.0,160261927.0
2024-08-05 00:00:00,7905532723.0,93611540.0
2024-08-06 00:00:00,7901380046.0,150723987.0
2024-08-07 00:00:00,7925844932.0,124145797.0
2024-08-08 00:00:00,7933575665.0,133445410.0
2024-08-09 00:00:00,7964933674.0,139933507.0
2024-08-12 00:00:00,7930963649.0,106280650.0
2024-08-13 00:00:00,7940808929.0,222884187.0
2024-08-14 00:00:00,8011155092.0,158241882.0
2024-08-15 00:00:00,8056316633.0,170613708.0
2024-08-16 00:00:00,8067154991.0,121366876.0
2024-08-19 00:00:00,8098168695.0,154168032.0
2024-08-20 00:00:00,8060051775.0,64998488.0
2024-08-21 00:00:00,8049814530.0,63671737.0
2024-08-22 00:00:00,8106606556.0,213326570.0
2024-08-23 00:00:00,8130406728.0,183958492.0
2024-08-26 00:00:00,8211908486.0,198603265.0
2024-08-27 00:00:00,8202849986.0,83423319.0
2024-08-28 00:00:00,8171461632.0,57801651.0
2024-08-29 00:00:00,8189818938.0,122795676.0
2024-08-30 00:00:00,8000860796.0,152551026.0
2024-09-02 00:00:00,7996557746.0,85535222.0
2024-09-03 00:00:00,7924461432.0,92582034.0
2024-09-04 00:00:00,7867656072.0,108115757.0
2024-09-05 00:00:00,7831302412.0,86110881.0
2024-09-06 00:00:00,7750232932.0,56221728.0
2024-09-09 00:00:00,7759505843.0,115178055.0
2024-09-10 00:00:00,7681980241.0,149063755.0
2024-09-11 00:00:00,7649135568.0,173877601.0
2024-09-12 00:00:00,7632002372.0,229462551.0
2024-09-13 00:00:00,7588388660.0,151101645.0
2024-09-18 00:00:00,7551028582.0,128170716.0
2024-09-19 00:00:00,7443205804.0,138855891.0
2024-09-20 00:00:00,7359716389.0,106901601.0
2024-09-23 00:00:00,7344239779.0,106917933.0
2024-09-24 00:00:00,7437978039.0,371873060.0
2024-09-25 00:00:00,7334988800.0,326404931.0
2024-09-26 00:00:00,7411164082.0,364235589.0
2024-09-27 00:00:00,7463422233.0,845209065.0
2024-09-30 00:00:00,7996249082.0,1549900525.0
2024-10-08 00:00:00,9379682864.0,3002537156.0
2024-10-09 00:00:00,9935349150.0,2248112394.0
2024-10-10 00:00:00,10152186440.0,1341048773.0
2024-10-11 00:00:00,9874708091.0,784258755.0
2024-10-14 00:00:00,9713265455.0,673440179.0
2024-10-15 00:00:00,9543854227.0,474448517.0
2024-10-16 00:00:00,9353654666.0,366304899.0
2024-10-17 00:00:00,9286449464.0,336357396.0
2024-10-18 00:00:00,9877806839.0,1556459591.0
2024-10-21 00:00:00,8827640238.0,1005694329.0
2024-10-22 00:00:00,8804112958.0,516346847.0
2024-10-23 00:00:00,8835605943.0,636169911.0
2024-10-24 00:00:00,8821814108.0,335899322.0
2024-10-25 00:00:00,9676061989.0,1889537571.0
2024-10-28 00:00:00,9585592319.0,471815548.0
2024-10-29 00:00:00,9240348637.0,439012525.0
2024-10-30 00:00:00,8933074619.0,435595716.0
2024-10-31 00:00:00,8884951941.0,461614157.0
2024-11-01 00:00:00,9070858764.0,596262414.0
2024-11-04 00:00:00,9254206977.0,674406616.0
2024-11-05 00:00:00,9240300791.0,904953305.0
2024-11-06 00:00:00,9179030379.0,880460492.0
2024-11-07 00:00:00,9345678115.0,839732842.0
2024-11-08 00:00:00,9343958314.0,994824151.0
2024-11-11 00:00:00,9567246414.0,1308940313.0
2024-11-12 00:00:00,9256064443.0,1620760377.0
2024-11-13 00:00:00,9829212195.0,1906226648.0
2024-11-14 00:00:00,9358575004.0,1024799801.0
2024-11-15 00:00:00,8987995006.0,713874633.0
2024-11-18 00:00:00,9021971385.0,548870721.0
2024-11-19 00:00:00,9084301521.0,779226811.0
2024-11-20 00:00:00,9069224564.0,548511168.0
2024-11-21 00:00:00,9040994536.0,411956204.0
2024-11-22 00:00:00,8820290260.0,421700744.0
2024-11-25 00:00:00,8524024104.0,268954319.0
2024-11-26 00:00:00,7700607352.0,385760935.0
2024-11-27 00:00:00,7552289663.0,392298684.0
2024-11-28 00:00:00,7536513399.0,323393130.0
2024-11-29 00:00:00,7563930060.0,714404270.0
2024-12-02 00:00:00,7874047928.0,686013023.0
2024-12-03 00:00:00,7741975511.0,226072864.0
2024-12-04 00:00:00,7493298969.0,236327983.0
2024-12-05 00:00:00,7290463943.0,231486581.0
2024-12-06 00:00:00,7350013007.0,719156444.0
2024-12-09 00:00:00,7241480884.0,280244405.0
2024-12-10 00:00:00,7215879927.0,552728831.0
2024-12-11 00:00:00,7312630944.0,397134152.0
2024-12-12 00:00:00,7579492152.0,654300948.0
2024-12-13 00:00:00,7609306324.0,381782674.0
2024-12-16 00:00:00,7441869530.0,190613082.0
2024-12-17 00:00:00,7407242363.0,533034176.0
2024-12-18 00:00:00,7404215893.0,248675077.0
2024-12-19 00:00:00,6892503470.0,254988987.0
2024-12-20 00:00:00,6801390683.0,558876214.0
2024-12-23 00:00:00,6837582717.0,430865191.0
2024-12-24 00:00:00,6758359416.0,264586232.0
2024-12-25 00:00:00,6673548758.0,266477812.0
2024-12-26 00:00:00,6888805613.0,592893135.0
2024-12-27 00:00:00,7079350936.0,560597366.0
2024-12-30 00:00:00,6762790758.0,310543714.0
2024-12-31 00:00:00,6432256841.0,231919207.0
2025-01-02 00:00:00,6388562313.0,299215658.0
2025-01-03 00:00:00,6248556898.0,287978431.0
2025-01-06 00:00:00,6222067495.0,198071191.0
2025-01-07 00:00:00,6419706617.0,620209175.0
2025-01-08 00:00:00,6524992452.0,380193195.0
2025-01-09 00:00:00,6442282951.0,238992172.0
2025-01-10 00:00:00,6365814521.0,178810388.0
2025-01-13 00:00:00,6500348024.0,322777450.0
2025-01-14 00:00:00,6486113574.0,380260663.0
2025-01-15 00:00:00,6562705892.0,287484739.0
2025-01-16 00:00:00,6481918778.0,232602414.0
2025-01-17 00:00:00,6404858259.0,155372186.0
2025-01-20 00:00:00,6285043299.0,561578480.0
2025-01-21 00:00:00,6332425066.0,295607716.0
2025-01-22 00:00:00,6402331212.0,420370037.0
2025-01-23 00:00:00,6479717787.0,330179161.0
2025-01-24 00:00:00,6455257606.0,364098063.0
2025-01-27 00:00:00,6153251496.0,195685557.0
2025-02-05 00:00:00,6391525431.0,444089556.0
2025-02-06 00:00:00,6554147432.0,639084371.0
2025-02-07 00:00:00,6676442828.0,802852573.0
2025-02-10 00:00:00,6449320954.0,438740902.0
2025-02-11 00:00:00,6737502490.0,571185630.0
2025-02-12 00:00:00,6680474960.0,401878913.0
2025-02-13 00:00:00,6413697675.0,523196787.0
2025-02-14 00:00:00,6226299521.0,521116545.0
2025-02-17 00:00:00,6292972215.0,493129797.0
2025-02-18 00:00:00,6309968969.0,499563679.0
2025-02-19 00:00:00,6409488560.0,531387480.0
2025-02-20 00:00:00,6482757642.0,463039421.0
2025-02-21 00:00:00,6750949504.0,910697404.0
2025-02-24 00:00:00,6741887521.0,593671444.0
2025-02-25 00:00:00,6816834755.0,530840370.0
2025-02-26 00:00:00,6811472238.0,409842477.0
2025-02-27 00:00:00,6705586480.0,409002320.0
2025-02-28 00:00:00,6708345224.0,439831532.0
2025-03-03 00:00:00,6663612974.0,775213195.0
2025-03-04 00:00:00,6905809987.0,666263581.0
2025-03-05 00:00:00,7013155749.0,361515271.0
2025-03-06 00:00:00,7034346419.0,473411868.0
2025-03-07 00:00:00,6900279624.0,340431557.0
2025-03-10 00:00:00,7076598614.0,471821097.0
2025-03-11 00:00:00,7116701804.0,302942666.0
2025-03-12 00:00:00,7302164812.0,459169476.0
2025-03-13 00:00:00,7278975246.0,276051089.0
2025-03-14 00:00:00,7087761020.0,485794999.0
2025-03-17 00:00:00,7360847395.0,699097460.0
2025-03-18 00:00:00,7492113337.0,504407371.0
2025-03-19 00:00:00,7418953705.0,711580060.0
2025-03-20 00:00:00,7514541043.0,335737425.0
2025-03-21 00:00:00,7640201954.0,441690666.0
2025-03-24 00:00:00,7487767993.0,169723248.0
2025-03-25 00:00:00,7539299834.0,300360731.0
2025-03-26 00:00:00,7649752652.0,348591405.0
2025-03-27 00:00:00,7639336300.0,314593122.0
2025-03-28 00:00:00,7524636993.0,157693284.0
2025-03-31 00:00:00,7594647996.0,360466222.0
2025-04-01 00:00:00,7497267456.0,349896577.0
2025-04-02 00:00:00,7327609201.0,167996182.0
2025-04-03 00:00:00,7248056376.0,343318177.0
2025-04-07 00:00:00,8093762727.0,1511328188.0
2025-04-08 00:00:00,8536247668.0,1136822922.0
2025-04-09 00:00:00,8668647750.0,743461574.0
2025-04-10 00:00:00,8471872278.0,461442039.0
2025-04-11 00:00:00,8395307832.0,413649517.0
2025-04-14 00:00:00,8535906110.0,481235326.0
2025-04-15 00:00:00,8298687436.0,335955394.0
2025-04-16 00:00:00,8122689985.0,336683005.0
2025-04-17 00:00:00,8090945666.0,218449327.0
2025-04-18 00:00:00,7956078156.0,230067266.0
2025-04-21 00:00:00,7822139638.0,337261597.0
2025-04-22 00:00:00,7677915962.0,218448102.0
2025-04-23 00:00:00,7574702927.0,245941663.0
2025-04-24 00:00:00,7487028551.0,208835030.0
2025-04-25 00:00:00,7473525559.0,220263529.0
2025-04-28 00:00:00,7499262304.0,199274288.0
2025-04-29 00:00:00,7571798355.0,271773250.0
2025-04-30 00:00:00,7524914565.0,182501697.0
2025-05-06 00:00:00,7601946056.0,356997141.0
2025-05-07 00:00:00,6889904951.0,204728767.0
2025-05-08 00:00:00,6419786867.0,314550311.0
2025-05-09 00:00:00,6293442604.0,234188732.0
2025-05-12 00:00:00,6191299563.0,281713552.0
2025-05-13 00:00:00,6262568558.0,365482532.0
2025-05-14 00:00:00,6237040985.0,261526275.0
2025-05-15 00:00:00,6182670529.0,193157913.0
2025-05-16 00:00:00,6164292682.0,273907387.0
2025-05-19 00:00:00,6101595016.0,293612889.0
2025-05-20 00:00:00,6163167294.0,507209115.0
2025-05-21 00:00:00,6093543198.0,754781844.0
2025-05-22 00:00:00,6041530615.0,378908735.0
2025-05-23 00:00:00,5861601266.0,338920461.0
2025-05-26 00:00:00,6060586070.0,693893541.0
2025-05-27 00:00:00,6024387474.0,226872030.0
2025-05-28 00:00:00,6050075243.0,267291448.0
2025-05-29 00:00:00,6129509924.0,345958056.0
2025-05-30 00:00:00,6180355618.0,375814660.0
2025-06-03 00:00:00,6174706566.0,177994584.0
2025-06-04 00:00:00,6080850023.0,240441506.0
2025-06-05 00:00:00,6058083160.0,222218958.0
2025-06-06 00:00:00,6170828022.0,271506574.0
2025-06-09 00:00:00,6231994711.0,305960394.0
2025-06-10 00:00:00,6245036297.0,273053795.0
2025-06-11 00:00:00,6197759219.0,380550112.0
2025-06-12 00:00:00,6231941170.0,263649737.0
2025-06-13 00:00:00,6189206210.0,167890784.0
2025-06-16 00:00:00,6223323904.0,159941961.0
2025-06-17 00:00:00,6235883287.0,173980918.0
2025-06-18 00:00:00,6234167703.0,145705335.0
2025-06-19 00:00:00,6254230907.0,264529437.0
2025-06-20 00:00:00,6241802442.0,151273348.0
2025-06-23 00:00:00,6285019807.0,164507840.0
2025-06-24 00:00:00,6411779092.0,488630933.0
2025-06-25 00:00:00,6380615117.0,584111291.0
2025-06-26 00:00:00,6319471014.0,264708317.0
2025-06-27 00:00:00,6472702863.0,436100360.0
2025-06-30 00:00:00,6491759112.0,335227329.0
2025-07-01 00:00:00,6464809337.0,168747087.0
2025-07-02 00:00:00,6427288513.0,135831282.0
2025-07-03 00:00:00,6373083830.0,551440212.0
2025-07-04 00:00:00,6333177906.0,499044885.0
2025-07-07 00:00:00,6250905379.0,302438420.0
2025-07-08 00:00:00,6268712549.0,302596348.0
2025-07-09 00:00:00,6373702282.0,601317884.0
2025-07-10 00:00:00,6375600529.0,442790865.0
2025-07-11 00:00:00,6400645050.0,371028212.0
2025-07-14 00:00:00,6413566994.0,306766776.0
2025-07-15 00:00:00,6546202076.0,361003597.0
2025-07-16 00:00:00,6529647072.0,331558541.0
2025-07-17 00:00:00,6577586554.0,303817078.0
2025-07-18 00:00:00,6593939105.0,478615711.0
2025-07-21 00:00:00,6744712480.0,651103425.0
2025-07-22 00:00:00,6626330812.0,649663969.0
2025-07-23 00:00:00,6529163896.0,425917818.0
2025-07-24 00:00:00,6517624019.0,497927786.0
2025-07-25 00:00:00,6482552897.0,277949718.0
2025-07-28 00:00:00,6809216218.0,771325731.0
2025-07-29 00:00:00,6987876636.0,718027048.0
2025-07-30 00:00:00,7424966509.0,1232474980.0
2025-07-31 00:00:00,7833449266.0,1402263342.0
2025-08-01 00:00:00,7802928780.0,555781773.0
2025-08-04 00:00:00,7865119788.0,547512596.0
2025-08-05 00:00:00,8227795136.0,827752982.0
2025-08-06 00:00:00,8235186825.0,376428348.0
2025-08-07 00:00:00,8139678183.0,351552474.0
2025-08-08 00:00:00,8203921549.0,549610433.0
2025-08-11 00:00:00,8613154611.0,808071920.0
2025-08-12 00:00:00,8619524608.0,636487007.0
2025-08-13 00:00:00,8683612206.0,958285124.0
2025-08-14 00:00:00,8500285524.0,723756952.0
2025-08-15 00:00:00,8251044703.0,464277662.0
2025-08-18 00:00:00,8294233970.0,553301851.0
2025-08-19 00:00:00,8395081335.0,567452504.0
2025-08-20 00:00:00,7935254613.0,456069979.0
2025-08-21 00:00:00,7794729055.0,210388255.0
2025-08-22 00:00:00,7956289472.0,735540484.0
2025-08-25 00:00:00,8137170395.0,787382425.0
2025-08-26 00:00:00,8152300691.0,487374797.0
2025-08-27 00:00:00,8809596400.0,1390489864.0
2025-08-28 00:00:00,9171798984.0,798738859.0
2025-08-29 00:00:00,10421894170.0,2941360697.0
2025-09-01 00:00:00,10374494827.0,1404139849.0
2025-09-02 00:00:00,10399681996.0,1084974797.0
2025-09-03 00:00:00,10999039556.0,1717828594.0
2025-09-04 00:00:00,11157900595.0,1994524309.0
2025-09-05 00:00:00,12147254800.0,2645082555.0
2025-09-08 00:00:00,12594206251.0,2125197612.0
2025-09-09 00:00:00,12744422414.0,1476863538.0
2025-09-10 00:00:00,12418921206.0,762193845.0
2025-09-11 00:00:00,12461315072.0,1007029023.0
2025-09-12 00:00:00,12409214221.0,971226767.0
2025-09-15 00:00:00,13430629778.0,3440630726.0
