date,margin_balance,margin_buy
2024-01-02 00:00:00,1319790422.0,71218611.0
2024-01-03 00:00:00,1335391435.0,39786818.0
2024-01-04 00:00:00,1369437622.0,61170524.0
2024-01-05 00:00:00,1359392489.0,19710953.0
2024-01-08 00:00:00,1330750781.0,29271101.0
2024-01-09 00:00:00,1325759772.0,21233812.0
2024-01-10 00:00:00,1355866017.0,53242674.0
2024-01-11 00:00:00,1351266377.0,18341662.0
2024-01-12 00:00:00,1344733396.0,20235638.0
2024-01-15 00:00:00,1344419355.0,39655417.0
2024-01-16 00:00:00,1342646823.0,18976104.0
2024-01-17 00:00:00,1313691994.0,33874786.0
2024-01-18 00:00:00,1465201076.0,200501822.0
2024-01-19 00:00:00,1525955757.0,85534844.0
2024-01-22 00:00:00,1531124039.0,25991979.0
2024-01-23 00:00:00,1531860321.0,28083799.0
2024-01-24 00:00:00,1492246718.0,25783840.0
2024-01-25 00:00:00,1464040085.0,32512714.0
2024-01-26 00:00:00,1450899052.0,28733347.0
2024-01-29 00:00:00,1439387349.0,74104203.0
2024-01-30 00:00:00,1405448313.0,25473443.0
2024-01-31 00:00:00,1391700092.0,11613068.0
2024-02-01 00:00:00,1374674779.0,18402919.0
2024-02-02 00:00:00,1338793793.0,52257489.0
2024-02-05 00:00:00,1298554296.0,33315789.0
2024-02-06 00:00:00,1289145346.0,34228096.0
2024-02-07 00:00:00,1240516582.0,29239995.0
2024-02-08 00:00:00,1214173593.0,44624733.0
2024-02-19 00:00:00,1238437000.0,79526876.0
2024-02-20 00:00:00,1246511425.0,68464581.0
2024-02-21 00:00:00,1364173782.0,265516887.0
2024-02-22 00:00:00,1399501001.0,73909837.0
2024-02-23 00:00:00,1425221937.0,54654409.0
2024-02-26 00:00:00,1208508350.0,43653050.0
2024-02-27 00:00:00,1191737339.0,47375282.0
2024-02-28 00:00:00,1167189654.0,31027223.0
2024-02-29 00:00:00,1172467932.0,96285693.0
2024-03-01 00:00:00,1174095094.0,91678602.0
2024-03-04 00:00:00,1175809137.0,46810568.0
2024-03-05 00:00:00,1142592607.0,71403682.0
2024-03-06 00:00:00,1138254305.0,38829050.0
2024-03-07 00:00:00,1116935799.0,15385071.0
2024-03-08 00:00:00,1123209321.0,33477432.0
2024-03-11 00:00:00,1151823758.0,69137183.0
2024-03-12 00:00:00,1206932754.0,158528584.0
2024-03-13 00:00:00,1212909202.0,49747471.0
2024-03-14 00:00:00,1188081973.0,71322564.0
2024-03-15 00:00:00,1180486711.0,58642772.0
