date,margin_balance,margin_buy
2024-01-02 00:00:00,1998499640.0,121674973.0
2024-01-03 00:00:00,2014789897.0,68703789.0
2024-01-04 00:00:00,1963500167.0,69181021.0
2024-01-05 00:00:00,1884975115.0,73806311.0
2024-01-08 00:00:00,1917790175.0,107619523.0
2024-01-09 00:00:00,1924791083.0,50360791.0
2024-01-10 00:00:00,1969532682.0,162743425.0
2024-01-11 00:00:00,1993921107.0,68925534.0
2024-01-12 00:00:00,1994664775.0,55408903.0
2024-01-15 00:00:00,2006973836.0,50703524.0
2024-01-16 00:00:00,1897501737.0,52986514.0
2024-01-17 00:00:00,1884281945.0,31502252.0
2024-01-18 00:00:00,1900434595.0,70333807.0
2024-01-19 00:00:00,1877545945.0,44441367.0
2024-01-22 00:00:00,1864963641.0,33672207.0
2024-01-23 00:00:00,1846454721.0,32434499.0
2024-01-24 00:00:00,1849634977.0,64381642.0
2024-01-25 00:00:00,1868935093.0,194739348.0
2024-01-26 00:00:00,1864945772.0,101730920.0
2024-01-29 00:00:00,1815131427.0,63452300.0
2024-01-30 00:00:00,1765438424.0,38233783.0
2024-01-31 00:00:00,1740061146.0,50317966.0
2024-02-01 00:00:00,1731658343.0,40166852.0
2024-02-02 00:00:00,1700114845.0,47067900.0
2024-02-05 00:00:00,1747200350.0,183512442.0
2024-02-06 00:00:00,1687084181.0,116243593.0
2024-02-07 00:00:00,1753568995.0,238368121.0
2024-02-08 00:00:00,1709168445.0,130843001.0
2024-02-19 00:00:00,1735842498.0,115436128.0
2024-02-20 00:00:00,1715785708.0,53788517.0
2024-02-21 00:00:00,1801313516.0,254928807.0
2024-02-22 00:00:00,1820659993.0,97939362.0
2024-02-23 00:00:00,1842040057.0,97485509.0
2024-02-26 00:00:00,1739632166.0,70429245.0
2024-02-27 00:00:00,1730754574.0,92531130.0
2024-02-28 00:00:00,1756742004.0,161357679.0
2024-02-29 00:00:00,1725801741.0,122125830.0
2024-03-01 00:00:00,1758154795.0,136793370.0
2024-03-04 00:00:00,1766062429.0,117515695.0
2024-03-05 00:00:00,1763471089.0,90659653.0
2024-03-06 00:00:00,1776872684.0,105565688.0
2024-03-07 00:00:00,1795638461.0,96719019.0
2024-03-08 00:00:00,1801705283.0,75514270.0
2024-03-11 00:00:00,1822865690.0,114735606.0
2024-03-12 00:00:00,1792523505.0,138064944.0
2024-03-13 00:00:00,1848929823.0,168863725.0
2024-03-14 00:00:00,1858817499.0,81886221.0
2024-03-15 00:00:00,1913972087.0,167101814.0
2024-03-18 00:00:00,1944528574.0,155659828.0
2024-03-19 00:00:00,1946492306.0,123138812.0
2024-03-20 00:00:00,1962376930.0,88921627.0
2024-03-21 00:00:00,1974704884.0,109198689.0
2024-03-22 00:00:00,1967887912.0,100983813.0
2024-03-25 00:00:00,1985354513.0,73332967.0
2024-03-26 00:00:00,2002699736.0,60751351.0
2024-03-27 00:00:00,2016208031.0,58222889.0
2024-03-28 00:00:00,2005054237.0,46976905.0
2024-03-29 00:00:00,2000470217.0,48469779.0
2024-04-01 00:00:00,1993395577.0,80873605.0
2024-04-02 00:00:00,1993003179.0,55044228.0
2024-04-03 00:00:00,1987870307.0,44446879.0
2024-04-08 00:00:00,1982101928.0,46574059.0
2024-04-09 00:00:00,1985146592.0,59620018.0
2024-04-10 00:00:00,1997306911.0,66063285.0
2024-04-11 00:00:00,2001436578.0,49681967.0
2024-04-12 00:00:00,1992321568.0,64421551.0
2024-04-15 00:00:00,1959649470.0,61416367.0
2024-04-16 00:00:00,1903825825.0,68931872.0
2024-04-17 00:00:00,1914230628.0,79849175.0
2024-04-18 00:00:00,1918828374.0,65207523.0
2024-04-19 00:00:00,1945068587.0,92407920.0
2024-04-22 00:00:00,1996444151.0,115415902.0
2024-04-23 00:00:00,1971811402.0,71825966.0
2024-04-24 00:00:00,1977641596.0,69360490.0
2024-04-25 00:00:00,1995753306.0,111829404.0
