date,margin_balance,margin_buy
2024-01-02 00:00:00,7990085891.0,188173967.0
2024-01-03 00:00:00,7953593592.0,123859229.0
2024-01-04 00:00:00,7959375192.0,159347103.0
2024-01-05 00:00:00,7894269497.0,239097167.0
2024-01-08 00:00:00,7772319478.0,151052359.0
2024-01-09 00:00:00,7780670520.0,116759857.0
2024-01-10 00:00:00,7760980550.0,92872097.0
2024-01-11 00:00:00,7717172396.0,114123104.0
2024-01-12 00:00:00,7656664472.0,83334938.0
2024-01-15 00:00:00,7635335176.0,93232686.0
2024-01-16 00:00:00,7645685762.0,175625888.0
2024-01-17 00:00:00,7829042620.0,411907045.0
2024-01-18 00:00:00,7784172456.0,183365983.0
2024-01-19 00:00:00,7679985684.0,117163269.0
2024-01-22 00:00:00,7706306049.0,346740600.0
2024-01-23 00:00:00,7672903572.0,164722946.0
2024-01-24 00:00:00,7669695994.0,230335180.0
2024-01-25 00:00:00,7552442813.0,159576931.0
2024-01-26 00:00:00,7503747911.0,177885951.0
2024-01-29 00:00:00,7493193283.0,153718256.0
2024-01-30 00:00:00,7479398097.0,131888808.0
2024-01-31 00:00:00,7485319839.0,128153485.0
2024-02-01 00:00:00,7486297898.0,146396958.0
2024-02-02 00:00:00,7423029278.0,189777633.0
2024-02-05 00:00:00,7315190772.0,111424920.0
2024-02-06 00:00:00,7223222751.0,147712812.0
2024-02-07 00:00:00,7189367444.0,127137461.0
2024-02-08 00:00:00,7064914535.0,77183832.0
2024-02-19 00:00:00,7143127449.0,183688551.0
2024-02-20 00:00:00,7178657630.0,140868760.0
2024-02-21 00:00:00,7308710111.0,436707053.0
2024-02-22 00:00:00,7297853133.0,235159285.0
2024-02-23 00:00:00,7230476457.0,126513221.0
2024-02-26 00:00:00,7268601856.0,188749917.0
2024-02-27 00:00:00,7310739584.0,156626594.0
2024-02-28 00:00:00,7358311078.0,225898661.0
2024-02-29 00:00:00,7315097295.0,124197622.0
2024-03-01 00:00:00,7315584571.0,105012915.0
2024-03-04 00:00:00,7373502918.0,181642222.0
2024-03-05 00:00:00,7363366988.0,192344673.0
2024-03-06 00:00:00,7328361096.0,96576467.0
2024-03-07 00:00:00,7307335717.0,95128015.0
2024-03-08 00:00:00,7345757077.0,146671271.0
2024-03-11 00:00:00,7394031637.0,208955934.0
2024-03-12 00:00:00,7322911344.0,177304743.0
2024-03-13 00:00:00,7309091232.0,155437854.0
2024-03-14 00:00:00,7389063505.0,182387377.0
2024-03-15 00:00:00,7413420232.0,155971395.0
2024-03-18 00:00:00,7462531306.0,154737343.0
2024-03-19 00:00:00,7518160975.0,175537834.0
2024-03-20 00:00:00,7580710380.0,202500787.0
2024-03-21 00:00:00,7492995052.0,115999134.0
2024-03-22 00:00:00,7480293674.0,157702342.0
2024-03-25 00:00:00,7480517765.0,97448492.0
2024-03-26 00:00:00,7285433293.0,276338237.0
2024-03-27 00:00:00,7193325538.0,141314546.0
2024-03-28 00:00:00,7119522902.0,98847354.0
2024-03-29 00:00:00,7073892210.0,154404087.0
2024-04-01 00:00:00,6999810531.0,102386480.0
2024-04-02 00:00:00,7012948043.0,125583363.0
2024-04-03 00:00:00,6990473488.0,86619832.0
2024-04-08 00:00:00,6977898522.0,102313615.0
2024-04-09 00:00:00,6964853497.0,58528815.0
2024-04-10 00:00:00,6914913936.0,86266595.0
2024-04-11 00:00:00,6923492777.0,105663251.0
2024-04-12 00:00:00,6909745490.0,110797430.0
2024-04-15 00:00:00,6837564008.0,101505081.0
2024-04-16 00:00:00,6883616368.0,173613052.0
2024-04-17 00:00:00,6923235765.0,205247722.0
2024-04-18 00:00:00,6908959775.0,209401287.0
2024-04-19 00:00:00,6842953432.0,102629396.0
2024-04-22 00:00:00,6851771142.0,232342057.0
2024-04-23 00:00:00,6786487934.0,91501184.0
2024-04-24 00:00:00,6773132615.0,81890794.0
2024-04-25 00:00:00,6733468114.0,151616927.0
2024-04-26 00:00:00,6713676926.0,209083939.0
2024-04-29 00:00:00,6649461142.0,138228395.0
2024-04-30 00:00:00,6661553351.0,188863853.0
2024-05-06 00:00:00,6817255765.0,322262392.0
2024-05-07 00:00:00,6737166071.0,139759227.0
